Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,208,Denmark,DNK,01,Animals; live,1,No Quantity,0,0,1454069,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,251,France,FRA,01,Animals; live,1,No Quantity,0,0,3118485,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,268,Georgia,GEO,01,Animals; live,1,No Quantity,0,0,2133075,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,276,Germany,DEU,01,Animals; live,1,No Quantity,0,0,4404880,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,300,Greece,GRC,01,Animals; live,1,No Quantity,0,0,83560,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,300,Greece,GRC,01,Animals; live,1,No Quantity,0,0,1683037,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,348,Hungary,HUN,01,Animals; live,1,No Quantity,0,0,9225588,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,368,Iraq,IRQ,01,Animals; live,1,No Quantity,0,0,27316,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,376,Israel,ISR,01,Animals; live,1,No Quantity,0,0,14403,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,376,Israel,ISR,01,Animals; live,1,No Quantity,0,0,2667,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,381,Italy,ITA,01,Animals; live,1,No Quantity,0,0,387055,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,381,Italy,ITA,01,Animals; live,1,No Quantity,0,0,36498,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,392,Japan,JPN,01,Animals; live,1,No Quantity,0,0,248,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,400,Jordan,JOR,01,Animals; live,1,No Quantity,0,0,2169,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,422,Lebanon,LBN,01,Animals; live,1,No Quantity,0,0,345,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,428,Latvia,LVA,01,Animals; live,1,No Quantity,0,0,242939,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,498,Rep. of Moldova,MDA,01,Animals; live,1,No Quantity,0,0,22775,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,499,Montenegro,MNE,01,Animals; live,1,No Quantity,0,0,107641,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,528,Netherlands,NLD,01,Animals; live,1,No Quantity,0,0,1336713,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,608,Philippines,PHL,01,Animals; live,1,No Quantity,0,0,2653,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,616,Poland,POL,01,Animals; live,1,No Quantity,0,0,10193,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,642,Romania,ROU,01,Animals; live,1,No Quantity,0,0,11474536,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,642,Romania,ROU,01,Animals; live,1,No Quantity,0,0,12659588,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,643,Russian Federation,RUS,01,Animals; live,1,No Quantity,0,0,1897,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,688,Serbia,SRB,01,Animals; live,1,No Quantity,0,0,4107,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,688,Serbia,SRB,01,Animals; live,1,No Quantity,0,0,2386527,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,703,Slovakia,SVK,01,Animals; live,1,No Quantity,0,0,495394,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,703,Slovakia,SVK,01,Animals; live,1,No Quantity,0,0,103202,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,710,South Africa,ZAF,01,Animals; live,1,No Quantity,0,0,1512,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,710,South Africa,ZAF,01,Animals; live,1,No Quantity,0,0,471,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,724,Spain,ESP,01,Animals; live,1,No Quantity,0,0,24249,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,757,Switzerland,CHE,01,Animals; live,1,No Quantity,0,0,7479,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,784,United Arab Emirates,ARE,01,Animals; live,1,No Quantity,0,0,2743,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,784,United Arab Emirates,ARE,01,Animals; live,1,No Quantity,0,0,1658,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,792,Turkey,TUR,01,Animals; live,1,No Quantity,0,0,91112,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,792,Turkey,TUR,01,Animals; live,1,No Quantity,0,0,29475970,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,807,North Macedonia,MKD,01,Animals; live,1,No Quantity,0,0,888,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,807,North Macedonia,MKD,01,Animals; live,1,No Quantity,0,0,156333,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,818,Egypt,EGY,01,Animals; live,1,No Quantity,0,0,105587,0
H5,2018,2018,2018,2,0,1,Import,100,Bulgaria,BGR,842,USA,USA,01,Animals; live,1,No Quantity,0,0,160544,0
H5,2018,2018,2018,2,0,2,Export,100,Bulgaria,BGR,842,USA,USA,01,Animals; live,1,No Quantity,0,0,13429,0
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,0,World,WLD,01,Animals; live,1,No Quantity,0,,14404343,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,01,Animals; live,1,No Quantity,0,,364164905,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,36,Australia,AUS,01,Animals; live,1,No Quantity,0,0,602690,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,50,Bangladesh,BGD,01,Animals; live,1,No Quantity,0,0,666000,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,56,Belgium,BEL,01,Animals; live,1,No Quantity,0,,861186,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,96,Brunei Darussalam,BRN,01,Animals; live,1,No Quantity,0,,50,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,116,Cambodia,KHM,01,Animals; live,1,No Quantity,0,,50,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,124,Canada,CAN,01,Animals; live,1,No Quantity,0,0,70,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,156,China,CHN,01,Animals; live,1,No Quantity,0,0,50990,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,01,Animals; live,1,No Quantity,0,0,362951676,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,208,Denmark,DNK,01,Animals; live,1,No Quantity,0,0,50,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,231,Ethiopia,ETH,01,Animals; live,1,No Quantity,0,0,50,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,251,France,FRA,01,Animals; live,1,No Quantity,0,0,240655,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,300,Greece,GRC,01,Animals; live,1,No Quantity,0,0,50,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,360,Indonesia,IDN,01,Animals; live,1,No Quantity,0,,1680,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,392,Japan,JPN,01,Animals; live,1,No Quantity,0,0,61981,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,01,Animals; live,1,No Quantity,0,0,225000,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,410,Rep. of Korea,KOR,01,Animals; live,1,No Quantity,0,0,816,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,458,Malaysia,MYS,01,Animals; live,1,No Quantity,0,0,1215385,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,01,Animals; live,1,No Quantity,0,0,225,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,528,Netherlands,NLD,01,Animals; live,1,No Quantity,0,,119063,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,554,New Zealand,NZL,01,Animals; live,1,No Quantity,0,0,673810,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,579,Norway,NOR,01,Animals; live,1,No Quantity,0,0,45,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,643,Russian Federation,RUS,01,Animals; live,1,No Quantity,0,0,13478,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,699,India,IND,01,Animals; live,1,No Quantity,0,,118,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,699,India,IND,01,Animals; live,1,No Quantity,0,0,45185,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,703,Slovakia,SVK,01,Animals; live,1,No Quantity,0,0,83495,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,704,Viet Nam,VNM,01,Animals; live,1,No Quantity,0,,29939,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,710,South Africa,ZAF,01,Animals; live,1,No Quantity,0,0,100,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,724,Spain,ESP,01,Animals; live,1,No Quantity,0,0,320341,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,764,Thailand,THA,01,Animals; live,1,No Quantity,0,0,9957005,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,01,Animals; live,1,No Quantity,0,0,261610,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,784,United Arab Emirates,ARE,01,Animals; live,1,No Quantity,0,0,200,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,788,Tunisia,TUN,01,Animals; live,1,No Quantity,0,0,80,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,826,United Kingdom,GBR,01,Animals; live,1,No Quantity,0,,185034,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,826,United Kingdom,GBR,01,Animals; live,1,No Quantity,0,0,784,4
H5,2018,2018,2018,2,0,1,Import,104,Myanmar,MMR,842,USA,USA,01,Animals; live,1,No Quantity,0,0,150,4
H5,2018,2018,2018,2,0,2,Export,104,Myanmar,MMR,842,USA,USA,01,Animals; live,1,No Quantity,0,0,200,4
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,0,World,WLD,01,Animals; live,1,No Quantity,0,0,22995600,0
H5,2018,2018,2018,2,0,2,Export,112,Belarus,BLR,0,World,WLD,01,Animals; live,1,No Quantity,0,0,5738400,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,40,Austria,AUT,01,Animals; live,1,No Quantity,0,0,1700,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,56,Belgium,BEL,01,Animals; live,1,No Quantity,0,0,71100,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,203,Czechia,CZE,01,Animals; live,1,No Quantity,0,0,10300,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,208,Denmark,DNK,01,Animals; live,1,No Quantity,0,0,2559500,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,233,Estonia,EST,01,Animals; live,1,No Quantity,0,0,850100,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,251,France,FRA,01,Animals; live,1,No Quantity,0,0,298600,0
H5,2018,2018,2018,2,0,2,Export,112,Belarus,BLR,268,Georgia,GEO,01,Animals; live,1,No Quantity,0,0,100900,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,276,Germany,DEU,01,Animals; live,1,No Quantity,0,0,1902000,0
H5,2018,2018,2018,2,0,2,Export,112,Belarus,BLR,276,Germany,DEU,01,Animals; live,1,No Quantity,0,0,3400,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,348,Hungary,HUN,01,Animals; live,1,No Quantity,0,0,3148100,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,372,Ireland,IRL,01,Animals; live,1,No Quantity,0,0,437400,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,376,Israel,ISR,01,Animals; live,1,No Quantity,0,0,888100,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,381,Italy,ITA,01,Animals; live,1,No Quantity,0,0,60100,0
H5,2018,2018,2018,2,0,2,Export,112,Belarus,BLR,398,Kazakhstan,KAZ,01,Animals; live,1,No Quantity,0,0,125200,0
H5,2018,2018,2018,2,0,2,Export,112,Belarus,BLR,422,Lebanon,LBN,01,Animals; live,1,No Quantity,0,0,3200,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,428,Latvia,LVA,01,Animals; live,1,No Quantity,0,0,18900,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,440,Lithuania,LTU,01,Animals; live,1,No Quantity,0,0,2758000,0
H5,2018,2018,2018,2,0,2,Export,112,Belarus,BLR,440,Lithuania,LTU,01,Animals; live,1,No Quantity,0,0,17100,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,442,Luxembourg,LUX,01,Animals; live,1,No Quantity,0,0,15800,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,528,Netherlands,NLD,01,Animals; live,1,No Quantity,0,0,953900,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,616,Poland,POL,01,Animals; live,1,No Quantity,0,0,4735500,0
H5,2018,2018,2018,2,0,2,Export,112,Belarus,BLR,616,Poland,POL,01,Animals; live,1,No Quantity,0,0,42900,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,620,Portugal,PRT,01,Animals; live,1,No Quantity,0,0,900,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,643,Russian Federation,RUS,01,Animals; live,1,No Quantity,0,0,1801400,0
H5,2018,2018,2018,2,0,2,Export,112,Belarus,BLR,643,Russian Federation,RUS,01,Animals; live,1,No Quantity,0,0,4941800,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,724,Spain,ESP,01,Animals; live,1,No Quantity,0,0,1400,0
H5,2018,2018,2018,2,0,2,Export,112,Belarus,BLR,762,Tajikistan,TJK,01,Animals; live,1,No Quantity,0,0,16200,0
H5,2018,2018,2018,2,0,2,Export,112,Belarus,BLR,784,United Arab Emirates,ARE,01,Animals; live,1,No Quantity,0,0,34000,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,826,United Kingdom,GBR,01,Animals; live,1,No Quantity,0,0,2482800,0
H5,2018,2018,2018,2,0,2,Export,112,Belarus,BLR,860,Uzbekistan,UZB,01,Animals; live,1,No Quantity,0,0,453700,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,0,World,WLD,01,Animals; live,1,No Quantity,0,,367138025,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,0,World,WLD,01,Animals; live,1,No Quantity,0,,1322421862,4
H5,2018,2018,2018,2,0,3,Re-Export,124,Canada,CAN,0,World,WLD,01,Animals; live,1,No Quantity,0,0,12292970,0
H5,2018,2018,2018,2,0,4,Re-Import,124,Canada,CAN,0,World,WLD,01,Animals; live,1,No Quantity,0,,1165710,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,4,Afghanistan,AFG,01,Animals; live,1,No Quantity,0,,1389,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,8,Albania,ALB,01,Animals; live,1,No Quantity,0,0,8489,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,28,Antigua and Barbuda,ATG,01,Animals; live,1,No Quantity,0,,266,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,31,Azerbaijan,AZE,01,Animals; live,1,No Quantity,0,0,26,0
H5,2018,2018,2018,2,0,3,Re-Export,124,Canada,CAN,31,Azerbaijan,AZE,01,Animals; live,1,No Quantity,0,0,26,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,32,Argentina,ARG,01,Animals; live,1,No Quantity,0,,667775,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,36,Australia,AUS,01,Animals; live,1,No Quantity,0,,1271398,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,36,Australia,AUS,01,Animals; live,1,No Quantity,0,,2046,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,40,Austria,AUT,01,Animals; live,1,No Quantity,0,,19099,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,40,Austria,AUT,01,Animals; live,1,No Quantity,0,0,1466,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,48,Bahrain,BHR,01,Animals; live,1,No Quantity,0,,385,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,48,Bahrain,BHR,01,Animals; live,1,No Quantity,0,0,41760,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,50,Bangladesh,BGD,01,Animals; live,1,No Quantity,0,,186,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,52,Barbados,BRB,01,Animals; live,1,No Quantity,0,0,1032,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,56,Belgium,BEL,01,Animals; live,1,No Quantity,0,,15425416,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,56,Belgium,BEL,01,Animals; live,1,No Quantity,0,0,387093,4
H5,2018,2018,2018,2,0,3,Re-Export,124,Canada,CAN,56,Belgium,BEL,01,Animals; live,1,No Quantity,0,0,3370,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,60,Bermuda,BMU,01,Animals; live,1,No Quantity,0,,9927,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,60,Bermuda,BMU,01,Animals; live,1,No Quantity,0,0,1222,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,76,Brazil,BRA,01,Animals; live,1,No Quantity,0,,28549,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,76,Brazil,BRA,01,Animals; live,1,No Quantity,0,0,2951811,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,100,Bulgaria,BGR,01,Animals; live,1,No Quantity,0,,1679,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,100,Bulgaria,BGR,01,Animals; live,1,No Quantity,0,0,12745,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,112,Belarus,BLR,01,Animals; live,1,No Quantity,0,,2511,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,116,Cambodia,KHM,01,Animals; live,1,No Quantity,0,,256092,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,120,Cameroon,CMR,01,Animals; live,1,No Quantity,0,,282115,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,124,Canada,CAN,01,Animals; live,1,No Quantity,0,,1165710,0
H5,2018,2018,2018,2,0,4,Re-Import,124,Canada,CAN,124,Canada,CAN,01,Animals; live,1,No Quantity,0,,1165710,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,136,Cayman Isds,CYM,01,Animals; live,1,No Quantity,0,,115,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,144,Sri Lanka,LKA,01,Animals; live,1,No Quantity,0,,463,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,144,Sri Lanka,LKA,01,Animals; live,1,No Quantity,0,0,439645,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,152,Chile,CHL,01,Animals; live,1,No Quantity,0,,808379,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,152,Chile,CHL,01,Animals; live,1,No Quantity,0,0,528324,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,156,China,CHN,01,Animals; live,1,No Quantity,0,,8361917,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,156,China,CHN,01,Animals; live,1,No Quantity,0,0,11146887,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,170,Colombia,COL,01,Animals; live,1,No Quantity,0,,153964,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,170,Colombia,COL,01,Animals; live,1,No Quantity,0,0,166410,4
H5,2018,2018,2018,2,0,3,Re-Export,124,Canada,CAN,170,Colombia,COL,01,Animals; live,1,No Quantity,0,0,541,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,178,Congo,COG,01,Animals; live,1,No Quantity,0,,209,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,180,Dem. Rep. of the Congo,COD,01,Animals; live,1,No Quantity,0,,1735,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,188,Costa Rica,CRI,01,Animals; live,1,No Quantity,0,,206903,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,188,Costa Rica,CRI,01,Animals; live,1,No Quantity,0,0,102918,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,191,Croatia,HRV,01,Animals; live,1,No Quantity,0,,5716,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,191,Croatia,HRV,01,Animals; live,1,No Quantity,0,0,24738,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,192,Cuba,CUB,01,Animals; live,1,No Quantity,0,,38,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,196,Cyprus,CYP,01,Animals; live,1,No Quantity,0,,231,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,203,Czechia,CZE,01,Animals; live,1,No Quantity,0,,618767,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,203,Czechia,CZE,01,Animals; live,1,No Quantity,0,0,498408,4
H5,2018,2018,2018,2,0,3,Re-Export,124,Canada,CAN,203,Czechia,CZE,01,Animals; live,1,No Quantity,0,0,12700,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,208,Denmark,DNK,01,Animals; live,1,No Quantity,0,,3074035,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,214,Dominican Rep.,DOM,01,Animals; live,1,No Quantity,0,,27792,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,214,Dominican Rep.,DOM,01,Animals; live,1,No Quantity,0,0,96911,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,218,Ecuador,ECU,01,Animals; live,1,No Quantity,0,,21610,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,218,Ecuador,ECU,01,Animals; live,1,No Quantity,0,0,180030,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,222,El Salvador,SLV,01,Animals; live,1,No Quantity,0,,46351,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,222,El Salvador,SLV,01,Animals; live,1,No Quantity,0,0,10991,4
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,246,Finland,FIN,01,Animals; live,1,No Quantity,0,,117085,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,251,France,FRA,01,Animals; live,1,No Quantity,0,,2761423,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,251,France,FRA,01,Animals; live,1,No Quantity,0,0,94572,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,276,Germany,DEU,01,Animals; live,1,No Quantity,0,,5513304,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,276,Germany,DEU,01,Animals; live,1,No Quantity,0,0,4098666,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,288,Ghana,GHA,01,Animals; live,1,No Quantity,0,,12563,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,300,Greece,GRC,01,Animals; live,1,No Quantity,0,,5039,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,300,Greece,GRC,01,Animals; live,1,No Quantity,0,0,9935,4
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,308,Grenada,GRD,01,Animals; live,1,No Quantity,0,0,2128,4
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,320,Guatemala,GTM,01,Animals; live,1,No Quantity,0,0,256376,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,328,Guyana,GUY,01,Animals; live,1,No Quantity,0,,6856,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,332,Haiti,HTI,01,Animals; live,1,No Quantity,0,,1014,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,344,"China, Hong Kong SAR",HKG,01,Animals; live,1,No Quantity,0,,10506,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,344,"China, Hong Kong SAR",HKG,01,Animals; live,1,No Quantity,0,,27554,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,348,Hungary,HUN,01,Animals; live,1,No Quantity,0,,604207,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,348,Hungary,HUN,01,Animals; live,1,No Quantity,0,0,42772,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,352,Iceland,ISL,01,Animals; live,1,No Quantity,0,,31971,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,360,Indonesia,IDN,01,Animals; live,1,No Quantity,0,,51642,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,360,Indonesia,IDN,01,Animals; live,1,No Quantity,0,0,874,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,364,Iran,IRN,01,Animals; live,1,No Quantity,0,,1374,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,372,Ireland,IRL,01,Animals; live,1,No Quantity,0,,1787876,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,372,Ireland,IRL,01,Animals; live,1,No Quantity,0,0,146242,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,376,Israel,ISR,01,Animals; live,1,No Quantity,0,,49202,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,376,Israel,ISR,01,Animals; live,1,No Quantity,0,0,131888,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,381,Italy,ITA,01,Animals; live,1,No Quantity,0,,245947,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,381,Italy,ITA,01,Animals; live,1,No Quantity,0,0,55388,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,384,Côte d'Ivoire,CIV,01,Animals; live,1,No Quantity,0,,103,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,384,Côte d'Ivoire,CIV,01,Animals; live,1,No Quantity,0,0,2022,4
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,388,Jamaica,JAM,01,Animals; live,1,No Quantity,0,,501,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,392,Japan,JPN,01,Animals; live,1,No Quantity,0,,7289,0
H5,2018,2018,2018,2,0,2,Export,124,Canada,CAN,392,Japan,JPN,01,Animals; live,1,No Quantity,0,0,21456806,4
H5,2018,2018,2018,2,0,3,Re-Export,124,Canada,CAN,392,Japan,JPN,01,Animals; live,1,No Quantity,0,0,1630,0
